account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,total_mrr,avg_sub_mrr,max_sub_mrr,total_subscriptions_count,upgrade_count,downgrade_count,annual_billing_count,monthly_billing_count,first_sub_date,last_sub_date,net_expansion_score,annual_billing_ratio,total_feature_events,total_duration_hours,avg_session_duration_mins,total_errors,distinct_features_used,beta_feature_events,error_rate_per_100_events,beta_feature_usage_ratio,total_tickets,avg_csat,min_csat,avg_first_response_min,avg_resolution_hours,total_escalations,urgent_tickets,high_tickets,escalation_rate_pct,urgent_ticket_ratio,churn_reason,refund_amount_usd,is_reactivation,churn_date,mrr_per_seat,signup_dt,churn_dt,tenure_days,tenure_months
A-692f18,Company_195,EdTech,US,2024-03-28,other,Basic,5,1,1,30550.0,1797.0588235294117,7363.0,17,2,1,9,8,2024-03-29,2024-12-15,1,0.5294117647058824,87,72.75305555555556,50.174521072796935,55,36,9,63.2183908045977,0.10344827586206896,2,5.0,5.0,120.0,37.5,0,0,1.0,0.0,0.5,support,0.0,False,2024-12-23,6110.0,2024-03-28,2024-12-23,270,8.9
A-13466a,Company_196,DevTools,AU,2023-10-22,event,Basic,2,0,1,13343.0,2223.8333333333335,7960.0,6,0,0,3,3,2023-11-18,2024-09-20,0,0.5,22,15.983055555555556,43.59015151515152,14,17,2,63.63636363636363,0.09090909090909091,3,4.333333333333333,3.0,94.33333333333333,32.333333333333336,1,0,2.0,33.33333333333333,0.6666666666666666,pricing,6.51,True,2024-04-18,6671.5,2023-10-22,2024-04-18,179,5.9
A-1986ca,Company_197,HealthTech,IN,2023-01-30,ads,Pro,20,0,0,27661.0,3951.5714285714284,6169.0,7,1,0,2,5,2023-07-06,2024-09-24,1,0.2857142857142857,37,28.439444444444444,46.11801801801802,23,26,5,62.16216216216216,0.13513513513513514,7,3.4,3.0,106.57142857142857,36.57142857142857,0,3,2.0,0.0,0.7142857142857143,,0.0,,,1383.05,2023-01-30,,701,23.0
A-0cc442,Company_198,EdTech,US,2024-07-18,organic,Basic,45,0,0,61935.0,4764.2307692307695,10547.0,13,3,1,5,8,2024-07-27,2024-12-18,2,0.38461538461538464,77,64.09972222222223,49.9478354978355,41,34,7,53.246753246753244,0.09090909090909091,3,3.0,3.0,47.333333333333336,37.0,0,1,0.0,0.0,0.3333333333333333,budget,59.52,True,2024-10-23,1376.3333333333333,2024-07-18,2024-10-23,97,3.2
A-c608c8,Company_199,DevTools,DE,2023-04-27,ads,Pro,3,0,1,9514.0,1189.25,2842.0,8,1,1,3,5,2023-06-30,2024-10-12,0,0.375,43,40.09583333333333,55.94767441860465,27,29,5,62.7906976744186,0.11627906976744186,2,3.0,3.0,66.0,59.0,0,0,0.0,0.0,0.0,support,0.0,False,2024-06-04,3171.3333333333335,2023-04-27,2024-06-04,404,13.3
A-3be56b,Company_200,HealthTech,IN,2023-10-26,event,Pro,3,0,1,17040.0,1420.0,5970.0,12,1,1,6,6,2023-11-22,2024-12-01,0,0.5,55,47.196666666666665,51.487272727272725,33,28,8,60.0,0.14545454545454545,4,3.5,3.0,74.0,40.25,0,0,0.0,0.0,0.0,pricing,0.0,False,2024-06-20,5680.0,2023-10-26,2024-06-20,238,7.8
A-354f12,Company_201,FinTech,US,2024-04-28,ads,Pro,1,1,0,8889.0,2222.25,6766.0,4,0,1,2,2,2024-05-28,2024-11-08,-1,0.5,15,13.475,53.9,3,14,1,20.0,0.06666666666666667,2,3.981276595744681,,137.5,56.5,0,0,0.0,0.0,0.0,competitor,0.0,False,2024-09-19,8889.0,2024-04-28,2024-09-19,144,4.7
A-68f37c,Company_202,HealthTech,US,2023-07-15,ads,Basic,4,0,0,32270.0,2689.1666666666665,24079.0,12,3,0,4,8,2023-07-24,2024-10-05,3,0.3333333333333333,65,56.32111111111111,51.98871794871795,40,30,6,61.53846153846154,0.09230769230769231,5,4.0,4.0,119.8,20.2,0,1,1.0,0.0,0.4,competitor,0.0,True,2024-02-08,8067.5,2023-07-15,2024-02-08,208,6.8
A-aa9511,Company_203,DevTools,US,2023-10-10,other,Pro,23,1,0,60970.0,4064.6666666666665,19303.0,15,0,1,6,9,2023-10-11,2024-12-12,-1,0.4,65,52.64611111111111,48.59641025641026,35,33,5,53.84615384615385,0.07692307692307693,2,4.0,4.0,98.5,56.5,0,1,1.0,0.0,1.0,competitor,0.0,False,2023-10-17,2650.8695652173915,2023-10-10,2023-10-17,7,0.2
A-af0cd2,Company_204,Cybersecurity,IN,2023-01-03,other,Enterprise,19,1,0,6460.0,587.2727272727273,1083.0,11,1,0,6,5,2023-01-12,2024-10-05,1,0.5454545454545454,70,62.60166666666667,53.65857142857143,33,31,8,47.14285714285714,0.11428571428571428,3,3.981276595744681,,149.33333333333334,54.333333333333336,0,1,0.0,0.0,0.3333333333333333,unknown,0.0,False,2023-10-26,340.0,2023-01-03,2023-10-26,296,9.7
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,1,0,52204.0,4350.333333333333,9950.0,12,2,0,8,4,2024-11-12,2024-12-30,2,0.6666666666666666,51,43.76305555555555,51.4859477124183,34,28,4,66.66666666666666,0.0784313725490196,3,4.666666666666667,4.0,58.666666666666664,42.0,0,0,1.0,0.0,0.3333333333333333,features,35.14,False,2024-12-07,1044.08,2024-11-06,2024-12-07,31,1.0
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,0,1,18656.0,2665.1428571428573,6368.0,7,1,0,2,5,2024-08-24,2024-12-27,1,0.2857142857142857,45,37.066944444444445,49.422592592592586,33,27,6,73.33333333333333,0.13333333333333333,4,5.0,5.0,94.5,39.0,0,2,0.0,0.0,0.5,budget,32.14,False,2024-06-14,583.0,2024-05-10,2024-06-14,35,1.1
A-34d880,Company_207,Cybersecurity,AU,2024-04-11,ads,Enterprise,4,0,0,20964.0,2329.3333333333335,10547.0,9,0,0,1,8,2024-04-18,2024-10-21,0,0.1111111111111111,47,40.117777777777775,51.214184397163116,40,29,3,85.1063829787234,0.06382978723404255,5,3.0,3.0,90.8,52.2,0,1,0.0,0.0,0.2,unknown,10.4,False,2024-12-20,5241.0,2024-04-11,2024-12-20,253,8.3
A-508199,Company_208,FinTech,AU,2024-01-28,event,Basic,19,0,0,8436.0,1687.2,3781.0,5,0,0,3,2,2024-01-30,2024-12-11,0,0.6,24,22.330277777777777,55.825694444444444,15,16,2,62.5,0.08333333333333333,3,3.0,3.0,67.33333333333333,50.666666666666664,0,1,0.0,0.0,0.3333333333333333,,0.0,,,444.0,2024-01-28,,338,11.1
A-f03140,Company_209,DevTools,IN,2023-11-22,event,Pro,27,1,0,21075.0,2107.5,5373.0,10,1,1,5,5,2023-12-11,2024-11-06,0,0.5,57,54.7125,57.5921052631579,22,32,4,38.59649122807017,0.07017543859649122,7,3.6666666666666665,3.0,113.14285714285714,36.0,0,2,1.0,0.0,0.42857142857142855,competitor,0.0,False,2024-10-03,780.5555555555555,2023-11-22,2024-10-03,316,10.4
A-410e86,Company_210,FinTech,US,2024-11-10,organic,Basic,24,0,0,15960.0,2280.0,4776.0,7,0,0,4,3,2024-11-16,2024-12-25,0,0.5714285714285714,30,29.845277777777778,59.690555555555555,21,22,3,70.0,0.1,5,3.5,3.0,110.0,42.6,0,0,1.0,0.0,0.2,,0.0,,,665.0,2024-11-10,,51,1.7
A-fa2041,Company_211,HealthTech,US,2024-05-29,organic,Pro,15,1,0,20915.0,1742.9166666666667,3582.0,12,0,0,5,7,2024-06-11,2024-12-05,0,0.4166666666666667,61,43.68416666666667,42.968032786885246,34,34,6,55.73770491803278,0.09836065573770492,1,3.0,3.0,99.0,16.0,0,0,0.0,0.0,0.0,competitor,0.0,False,2024-07-13,1394.3333333333333,2024-05-29,2024-07-13,45,1.5
A-de58ca,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,0,0,23905.0,2173.181818181818,12338.0,11,0,0,8,3,2023-04-20,2024-09-01,0,0.7272727272727273,49,39.428333333333335,48.27959183673469,33,28,7,67.3469387755102,0.14285714285714285,5,3.3333333333333335,3.0,115.0,30.6,0,0,1.0,0.0,0.2,,0.0,,,1593.6666666666667,2023-04-13,,628,20.6
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,1,0,12610.0,970.0,3781.0,13,0,0,7,6,2023-07-12,2024-10-01,0,0.5384615384615384,64,53.71194444444444,50.35494791666667,22,32,4,34.375,0.0625,6,4.333333333333333,4.0,48.333333333333336,31.5,0,2,1.0,0.0,0.5,unknown,0.0,False,2024-03-12,1401.111111111111,2023-05-28,2024-03-12,289,9.5
A-249769,Company_214,Cybersecurity,US,2024-04-25,event,Enterprise,4,0,1,15717.0,1209.0,11144.0,13,0,0,8,5,2024-06-08,2024-11-21,0,0.6153846153846154,68,53.82694444444444,47.49436274509804,30,31,3,44.11764705882353,0.04411764705882353,2,4.0,3.0,96.5,39.5,0,0,1.0,0.0,0.5,budget,0.0,True,2024-12-16,3929.25,2024-04-25,2024-12-16,235,7.7
A-e43bf7,Company_215,Cybersecurity,AU,2023-03-24,other,Pro,44,0,0,46666.0,6666.571428571428,13930.0,7,3,0,5,2,2023-05-21,2024-12-29,3,0.7142857142857143,40,28.7375,43.10625,35,26,2,87.5,0.05,5,4.0,3.0,80.0,27.4,1,2,0.0,20.0,0.4,pricing,0.0,False,2023-06-24,1060.590909090909,2023-03-24,2023-06-24,92,3.0
A-eb2fdc,Company_216,DevTools,AU,2023-11-21,organic,Enterprise,31,0,1,31968.0,2664.0,9353.0,12,0,0,7,5,2024-02-24,2024-12-19,0,0.5833333333333334,54,48.5175,53.90833333333333,17,29,3,31.48148148148148,0.05555555555555555,5,4.5,4.0,37.6,33.6,0,0,0.0,0.0,0.0,competitor,0.0,False,2024-05-26,1031.225806451613,2023-11-21,2024-05-26,187,6.1
A-e1462e,Company_217,FinTech,UK,2023-03-12,partner,Basic,15,0,0,12030.0,1718.5714285714287,5771.0,7,1,1,4,3,2023-04-03,2024-11-20,0,0.5714285714285714,35,27.249166666666667,46.712857142857146,22,26,4,62.857142857142854,0.11428571428571428,2,3.5,3.0,118.5,39.5,0,1,1.0,0.0,1.0,competitor,0.0,True,2024-12-05,802.0,2023-03-12,2024-12-05,634,20.8
A-cab532,Company_218,DevTools,FR,2023-04-03,organic,Pro,11,1,0,20088.0,1339.2,4975.0,15,2,1,10,5,2023-04-21,2024-12-16,1,0.6666666666666666,101,76.01083333333334,45.154950495049505,47,38,7,46.53465346534654,0.06930693069306931,1,4.0,4.0,175.0,32.0,0,0,0.0,0.0,0.0,support,0.0,False,2024-07-10,1826.1818181818182,2023-04-03,2024-07-10,464,15.2
A-9123ac,Company_219,Cybersecurity,DE,2023-06-20,organic,Pro,9,0,0,14751.0,2107.285714285714,8358.0,7,0,1,3,4,2023-10-25,2024-10-21,-1,0.42857142857142855,37,33.33722222222222,54.06036036036036,24,28,4,64.86486486486487,0.10810810810810811,6,4.2,3.0,91.66666666666667,38.833333333333336,0,2,1.0,0.0,0.5,competitor,0.0,True,2024-10-23,1639.0,2023-06-20,2024-10-23,491,16.1
A-6e08f3,Company_220,Cybersecurity,US,2023-02-27,event,Basic,8,0,0,18190.0,1819.0,5572.0,10,1,1,3,7,2023-07-25,2024-12-27,0,0.3,50,41.410555555555554,49.69266666666667,21,28,7,42.0,0.14,2,3.5,3.0,137.0,36.5,0,1,0.0,0.0,0.5,competitor,0.0,True,2024-02-10,2273.75,2023-02-27,2024-02-10,348,11.4
A-d922bf,Company_221,HealthTech,US,2023-09-08,ads,Basic,5,1,1,17114.0,2444.8571428571427,6368.0,7,0,0,5,2,2023-10-29,2024-12-10,0,0.7142857142857143,41,37.25527777777778,54.51991869918699,19,24,3,46.34146341463415,0.07317073170731707,7,3.3333333333333335,3.0,101.14285714285714,39.142857142857146,1,0,2.0,14.285714285714285,0.2857142857142857,support,11.13,False,2024-12-06,3422.8,2023-09-08,2024-12-06,455,14.9
A-8ed5dd,Company_222,EdTech,UK,2023-06-29,event,Enterprise,5,0,1,11956.0,996.3333333333334,5970.0,12,3,1,7,5,2023-08-08,2024-11-27,2,0.5833333333333334,55,48.115833333333335,52.49,45,29,2,81.81818181818183,0.03636363636363636,6,3.75,3.0,96.83333333333333,29.0,0,1,3.0,0.0,0.6666666666666666,support,0.0,False,2024-10-30,2391.2,2023-06-29,2024-10-30,489,16.1
A-7c6b6b,Company_223,FinTech,US,2024-11-30,other,Basic,6,0,0,4818.0,688.2857142857143,1372.0,7,0,0,3,4,2024-12-06,2024-12-28,0,0.42857142857142855,35,22.90861111111111,39.271904761904764,24,22,5,68.57142857142857,0.14285714285714285,5,4.333333333333333,3.0,82.4,52.2,0,0,2.0,0.0,0.4,budget,0.0,False,2024-12-09,803.0,2024-11-30,2024-12-09,9,0.3
A-3c1a3f,Company_224,DevTools,UK,2023-08-26,event,Pro,1,0,0,14909.0,1242.4166666666667,5771.0,12,0,1,7,5,2023-08-31,2024-10-26,-1,0.5833333333333334,51,47.8725,56.32058823529412,22,31,5,43.13725490196079,0.09803921568627451,4,3.5,3.0,56.5,33.25,0,0,1.0,0.0,0.25,,0.0,,,14909.0,2023-08-26,,493,16.2
A-b48f73,Company_225,EdTech,AU,2024-11-13,event,Pro,80,1,0,28320.0,4045.714285714286,15920.0,7,0,0,4,3,2024-11-15,2024-12-27,0,0.5714285714285714,44,32.89333333333333,44.85454545454546,23,24,3,52.27272727272727,0.06818181818181818,3,4.0,3.0,35.333333333333336,28.666666666666668,0,0,2.0,0.0,0.6666666666666666,,0.0,,,354.0,2024-11-13,,48,1.6
A-76fa4d,Company_226,HealthTech,US,2024-11-24,event,Pro,69,0,0,61686.0,8812.285714285714,13731.0,7,0,0,2,5,2024-11-26,2024-12-24,0,0.2857142857142857,36,35.069722222222225,58.44953703703704,21,21,4,58.333333333333336,0.1111111111111111,5,4.5,4.0,111.8,33.4,0,1,2.0,0.0,0.6,unknown,33.04,False,2024-11-26,894.0,2024-11-24,2024-11-26,2,0.1
A-b2af2e,Company_227,Cybersecurity,UK,2024-08-24,event,Enterprise,5,0,0,3112.0,778.0,1026.0,4,0,1,1,3,2024-08-26,2024-12-31,-1,0.25,18,16.726111111111113,55.7537037037037,11,14,4,61.111111111111114,0.2222222222222222,2,4.0,4.0,95.0,39.5,0,0,0.0,0.0,0.0,pricing,0.0,False,2024-11-14,622.4,2024-08-24,2024-11-14,82,2.7
A-9bfc9f,Company_228,DevTools,CA,2023-09-14,ads,Pro,53,0,0,15342.0,1704.6666666666667,2940.0,9,3,2,4,5,2023-09-19,2024-07-30,1,0.4444444444444444,37,30.517222222222223,49.487387387387386,18,23,4,48.64864864864865,0.10810810810810811,6,3.3333333333333335,3.0,84.33333333333333,35.333333333333336,1,1,2.0,16.666666666666664,0.5,,0.0,,,289.47169811320754,2023-09-14,,474,15.6
A-4ae22a,Company_229,EdTech,US,2024-05-09,other,Pro,6,0,1,9432.0,1347.4285714285713,5572.0,7,0,0,4,3,2024-05-28,2024-12-23,0,0.5714285714285714,35,39.551944444444445,67.80333333333333,31,24,6,88.57142857142857,0.17142857142857143,3,3.0,3.0,72.66666666666667,14.333333333333334,0,1,0.0,0.0,0.3333333333333333,pricing,0.0,False,2024-07-20,1572.0,2024-05-09,2024-07-20,72,2.4
A-fda07f,Company_230,Cybersecurity,FR,2024-08-11,partner,Basic,7,0,0,28418.0,2368.1666666666665,13731.0,12,4,1,8,4,2024-08-24,2024-12-30,3,0.6666666666666666,65,64.27111111111111,59.327179487179485,39,31,4,60.0,0.06153846153846154,5,4.0,3.0,57.0,17.8,0,1,2.0,0.0,0.6,support,17.34,False,2024-09-13,4059.714285714286,2024-08-11,2024-09-13,33,1.1
A-de24d5,Company_231,DevTools,US,2024-11-05,other,Enterprise,5,1,0,21327.0,1640.5384615384614,7363.0,13,0,0,7,6,2024-11-06,2024-12-28,0,0.5384615384615384,53,38.96277777777778,44.10880503144654,28,29,6,52.83018867924528,0.11320754716981132,7,3.0,3.0,103.42857142857143,43.142857142857146,0,1,2.0,0.0,0.42857142857142855,,0.0,,,4265.4,2024-11-05,,56,1.8
A-977ca0,Company_232,HealthTech,IN,2023-02-20,partner,Basic,6,0,1,30055.0,1878.4375,18109.0,16,1,0,5,11,2023-02-20,2024-11-24,1,0.3125,85,67.46111111111111,47.61960784313725,46,38,13,54.11764705882353,0.15294117647058825,3,4.0,4.0,123.0,64.0,0,1,1.0,0.0,0.6666666666666666,,0.0,,,5009.166666666667,2023-02-20,,680,22.3
A-ab438f,Company_233,Cybersecurity,US,2024-09-13,ads,Enterprise,13,0,1,16358.0,2044.75,5970.0,8,1,0,4,4,2024-10-18,2024-12-27,1,0.5,36,30.95888888888889,51.59814814814815,12,25,3,33.33333333333333,0.08333333333333333,2,3.5,3.0,112.5,33.5,0,2,0.0,0.0,1.0,budget,0.0,False,2024-12-02,1258.3076923076924,2024-09-13,2024-12-02,80,2.6
A-e89151,Company_234,FinTech,UK,2023-09-14,organic,Pro,8,1,1,21734.0,2414.8888888888887,8756.0,9,3,0,3,6,2023-11-14,2024-12-17,3,0.3333333333333333,58,52.440555555555555,54.24885057471264,29,30,13,50.0,0.22413793103448276,2,5.0,5.0,48.5,41.5,0,0,0.0,0.0,0.0,,0.0,,,2716.75,2023-09-14,,474,15.6
A-40906c,Company_235,EdTech,US,2024-03-27,ads,Basic,92,0,0,64400.0,5366.666666666667,18308.0,12,0,0,6,6,2024-05-28,2024-12-01,0,0.5,63,58.40083333333333,55.61984126984127,32,32,7,50.79365079365079,0.1111111111111111,5,3.75,3.0,95.0,29.2,0,1,0.0,0.0,0.2,,0.0,,,700.0,2024-03-27,,279,9.2
A-81edc3,Company_236,Cybersecurity,IN,2023-10-30,ads,Basic,5,0,0,17524.0,1460.3333333333333,8756.0,12,2,0,3,9,2023-11-07,2024-12-16,2,0.25,74,68.07777777777778,55.1981981981982,41,33,11,55.4054054054054,0.14864864864864866,3,4.0,3.0,70.0,52.666666666666664,0,0,3.0,0.0,1.0,pricing,10.91,False,2024-09-21,3504.8,2023-10-30,2024-09-21,327,10.7
A-328bd0,Company_237,HealthTech,AU,2023-05-16,partner,Enterprise,18,0,0,15979.0,1229.1538461538462,3582.0,13,1,1,6,7,2023-08-10,2024-12-18,0,0.46153846153846156,61,45.05833333333333,44.31967213114754,49,30,5,80.32786885245902,0.08196721311475409,5,3.6666666666666665,3.0,68.2,46.0,0,0,2.0,0.0,0.4,,0.0,,,887.7222222222222,2023-05-16,,595,19.5
A-b3fe05,Company_238,Cybersecurity,CA,2024-05-28,partner,Pro,8,0,0,24494.0,2721.5555555555557,9950.0,9,0,0,3,6,2024-06-06,2024-12-20,0,0.3333333333333333,43,39.43388888888889,55.02403100775194,18,29,8,41.86046511627907,0.18604651162790697,4,3.0,3.0,94.25,48.25,0,2,2.0,0.0,1.0,,0.0,,,3061.75,2024-05-28,,217,7.1
A-09540c,Company_239,Cybersecurity,CA,2023-10-30,event,Basic,67,1,0,23718.0,3953.0,13333.0,6,1,1,2,4,2024-04-11,2024-12-22,0,0.3333333333333333,28,26.304444444444446,56.36666666666667,16,20,3,57.14285714285714,0.10714285714285714,2,4.5,4.0,89.0,28.0,0,0,1.0,0.0,0.5,unknown,71.44,False,2024-03-05,354.0,2023-10-30,2024-03-05,127,4.2
A-e693b6,Company_240,FinTech,AU,2023-05-25,event,Enterprise,55,0,1,34155.0,2846.25,10945.0,12,1,0,7,5,2023-08-01,2024-11-19,1,0.5833333333333334,61,57.26861111111111,56.32978142076502,25,31,4,40.98360655737705,0.06557377049180328,1,3.0,3.0,144.0,1.0,0,1,0.0,0.0,1.0,budget,0.0,False,2024-10-10,621.0,2023-05-25,2024-10-10,504,16.6
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Pro,27,0,0,24138.0,3448.285714285714,5373.0,7,1,1,3,4,2024-01-21,2024-12-09,0,0.42857142857142855,48,41.95472222222222,52.44340277777778,32,28,5,66.66666666666666,0.10416666666666667,3,4.0,3.0,104.66666666666667,28.666666666666668,0,1,0.0,0.0,0.3333333333333333,unknown,81.93,True,2024-07-29,894.0,2024-01-10,2024-07-29,201,6.6
A-241e75,Company_242,EdTech,US,2024-07-03,partner,Enterprise,3,0,0,3594.0,718.8,2254.0,5,0,1,3,2,2024-07-11,2024-10-19,-1,0.6,28,27.849166666666665,59.676785714285714,20,17,2,71.42857142857143,0.07142857142857142,4,4.5,4.0,101.0,31.5,0,0,1.0,0.0,0.25,unknown,0.0,False,2024-10-11,1198.0,2024-07-03,2024-10-11,100,3.3
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,3,0,0,14118.0,1086.0,8159.0,13,0,0,4,9,2024-03-23,2024-12-01,0,0.3076923076923077,79,76.24,57.90379746835443,34,35,4,43.037974683544306,0.05063291139240506,3,3.0,3.0,127.0,25.333333333333332,0,0,1.0,0.0,0.3333333333333333,support,0.0,False,2024-08-03,4706.0,2024-01-26,2024-08-03,190,6.2
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Pro,21,0,0,4335.0,481.6666666666667,1254.0,9,1,0,7,2,2023-04-06,2024-10-20,1,0.7777777777777778,40,39.996944444444445,59.995416666666664,23,29,5,57.49999999999999,0.125,2,3.5,3.0,97.5,35.5,0,1,0.0,0.0,0.5,competitor,2.42,False,2023-12-09,206.42857142857142,2023-01-26,2023-12-09,317,10.4
A-8b0451,Company_245,FinTech,UK,2024-09-16,event,Enterprise,41,0,0,31709.0,3170.9,8159.0,10,0,0,5,5,2024-09-21,2024-12-22,0,0.5,60,49.425,49.425,45,32,6,75.0,0.1,7,3.5,3.0,83.71428571428571,26.571428571428573,0,4,1.0,0.0,0.7142857142857143,budget,0.0,False,2024-12-29,773.390243902439,2024-09-16,2024-12-29,104,3.4
A-331424,Company_246,DevTools,US,2023-11-06,organic,Basic,11,0,0,6776.0,1129.3333333333333,2189.0,6,0,0,3,3,2024-01-04,2024-11-04,0,0.5,20,21.158333333333335,63.475,9,17,3,45.0,0.15,2,3.981276595744681,,98.5,24.5,0,0,0.0,0.0,0.0,competitor,0.0,False,2024-02-21,616.0,2023-11-06,2024-02-21,107,3.5
A-51ec1b,Company_247,DevTools,US,2023-11-08,ads,Enterprise,7,0,0,11087.0,1847.8333333333333,3582.0,6,3,2,3,3,2024-02-10,2024-11-12,1,0.5,28,30.878333333333334,66.16785714285714,12,19,3,42.857142857142854,0.10714285714285714,3,5.0,5.0,150.0,52.333333333333336,1,0,1.0,33.33333333333333,0.3333333333333333,unknown,0.0,True,2023-12-09,1583.857142857143,2023-11-08,2023-12-09,31,1.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Pro,5,0,0,13728.0,1056.0,2587.0,13,0,0,6,7,2023-06-16,2024-12-12,0,0.46153846153846156,56,50.53333333333333,54.14285714285714,28,31,5,50.0,0.08928571428571429,5,4.0,3.0,110.6,36.0,1,2,2.0,20.0,0.8,competitor,75.32,True,2024-08-08,2745.6,2023-05-19,2024-08-08,447,14.7
A-90a8c8,Company_249,FinTech,AU,2024-08-24,organic,Pro,15,0,0,26514.0,3787.714285714286,14527.0,7,2,0,4,3,2024-08-25,2024-12-03,2,0.5714285714285714,41,35.41277777777778,51.82357723577236,20,23,4,48.78048780487805,0.0975609756097561,4,3.25,3.0,29.5,45.0,0,2,0.0,0.0,0.5,support,0.0,False,2024-08-29,1767.6,2024-08-24,2024-08-29,5,0.2
A-86cdb4,Company_250,DevTools,DE,2024-09-22,partner,Basic,2,0,0,3551.0,394.55555555555554,988.0,9,0,0,4,5,2024-10-06,2024-12-31,0,0.4444444444444444,49,46.45166666666667,56.87959183673469,24,27,6,48.97959183673469,0.12244897959183673,5,4.333333333333333,3.0,105.8,26.4,0,2,2.0,0.0,0.8,,0.0,,,1775.5,2024-09-22,,100,3.3
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Basic,8,1,0,5606.0,800.8571428571429,3528.0,7,0,0,3,4,2024-12-10,2024-12-25,0,0.42857142857142855,36,21.734444444444446,36.224074074074075,17,23,6,47.22222222222222,0.16666666666666666,4,3.6666666666666665,3.0,84.75,16.5,0,1,2.0,0.0,0.75,unknown,99.76,False,2024-12-28,700.75,2024-12-07,2024-12-28,21,0.7
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,0,0,42404.0,2650.25,10945.0,16,2,0,10,6,2024-01-19,2024-11-25,2,0.625,72,59.11138888888889,49.25949074074074,58,34,8,80.55555555555556,0.1111111111111111,6,4.0,3.0,108.16666666666667,49.5,1,1,2.0,16.666666666666664,0.5,features,0.0,False,2024-01-14,2231.7894736842104,2024-01-07,2024-01-14,7,0.2
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Basic,31,0,0,39614.0,5659.142857142857,33830.0,7,2,1,4,3,2024-11-11,2024-12-29,1,0.5714285714285714,34,29.538333333333334,52.12647058823529,18,23,4,52.94117647058824,0.11764705882352941,5,4.0,3.0,105.8,35.6,0,0,1.0,0.0,0.2,competitor,0.0,False,2024-12-13,1277.8709677419354,2024-10-22,2024-12-13,52,1.7
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Enterprise,5,0,1,3409.0,426.125,1194.0,8,0,0,4,4,2023-06-05,2024-12-20,0,0.5,45,36.02972222222222,48.03962962962963,40,27,6,88.88888888888889,0.13333333333333333,3,4.0,4.0,66.66666666666667,13.666666666666666,0,0,2.0,0.0,0.6666666666666666,,0.0,,,681.8,2023-05-06,,605,19.9
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,0,0,44564.0,2970.9333333333334,12935.0,15,0,0,10,5,2024-10-27,2024-12-25,0,0.6666666666666666,69,55.95166666666667,48.6536231884058,37,34,8,53.62318840579711,0.11594202898550725,4,4.0,3.0,48.5,29.25,0,1,3.0,0.0,1.0,support,0.0,False,2024-12-25,2785.25,2024-10-16,2024-12-25,70,2.3
A-3ce5b8,Company_256,FinTech,IN,2023-09-07,ads,Basic,8,0,1,16650.0,1850.0,9261.0,9,0,0,5,4,2023-12-15,2024-10-03,0,0.5555555555555556,50,41.056111111111115,49.26733333333333,29,29,5,57.99999999999999,0.1,10,3.7142857142857144,3.0,101.8,42.5,0,3,3.0,0.0,0.6,features,261.49,False,2024-09-18,2081.25,2023-09-07,2024-09-18,377,12.4
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,1,0,38975.0,2998.076923076923,7363.0,13,1,0,10,3,2024-07-24,2024-12-18,1,0.7692307692307693,64,56.0825,52.57734375,30,33,7,46.875,0.109375,4,3.5,3.0,90.75,24.0,0,1,1.0,0.0,0.5,,0.0,,,1053.3783783783783,2024-07-21,,163,5.4
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,1,0,48456.0,3230.4,9751.0,15,2,2,7,8,2023-08-05,2024-10-22,0,0.4666666666666667,70,60.00416666666667,51.43214285714286,50,33,7,71.42857142857143,0.1,4,3.5,3.0,82.0,46.5,0,0,1.0,0.0,0.25,features,0.0,False,2024-01-21,1563.0967741935483,2023-06-01,2024-01-21,234,7.7
A-92a3af,Company_259,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,0,0,34538.0,3139.818181818182,6965.0,11,0,2,5,6,2024-07-23,2024-11-24,-2,0.45454545454545453,67,60.60805555555555,54.27587064676617,55,35,8,82.08955223880598,0.11940298507462686,4,4.0,3.0,39.0,57.5,1,0,1.0,25.0,0.25,,0.0,,,1381.52,2024-07-07,,177,5.8
